timestamp,carbon_intensity_kg_per_mwh
2024-07-04 01:00:00,427.8252931986647
2024-07-04 02:00:00,384.26584977263843
2024-07-04 03:00:00,417.54630725009747
2024-07-04 04:00:00,439.91402771799847
2024-07-04 05:00:00,441.1844747779264
2024-07-04 06:00:00,440.51673685770476
2024-07-04 07:00:00,420.7782641380292
2024-07-04 08:00:00,403.09909344061697
2024-07-04 09:00:00,398.3260234528388
2024-07-04 10:00:00,426.89209809500716
2024-07-04 11:00:00,427.58560068730327
2024-07-04 12:00:00,445.7466222321013
2024-07-04 13:00:00,441.9995930068417
2024-07-04 14:00:00,463.9428549878303
2024-07-04 15:00:00,485.1158824227826
2024-07-04 16:00:00,540.8970886733606
2024-07-04 17:00:00,580.2291965774094
2024-07-04 18:00:00,589.8249838242442
2024-07-04 19:00:00,588.4421178384468
2024-07-04 20:00:00,598.9243450314303
2024-07-04 21:00:00,565.8054178529868
2024-07-04 22:00:00,534.7178989390711
2024-07-04 23:00:00,516.2290566860688
2024-07-05 00:00:00,458.54757651586954
2024-07-05 01:00:00,424.88208777956703
2024-07-05 02:00:00,425.4640804570424
2024-07-05 03:00:00,397.2114199781685
2024-07-05 04:00:00,410.37517752269173
2024-07-05 05:00:00,448.75553879832927
2024-07-05 06:00:00,396.7584097453143
2024-07-05 07:00:00,377.6669110205894
2024-07-05 08:00:00,382.76309693514975
2024-07-05 09:00:00,420.5821989315334
2024-07-05 10:00:00,420.618345560654
2024-07-05 11:00:00,417.64778289149757
2024-07-05 12:00:00,444.28379657857005
2024-07-05 13:00:00,366.54331133794125
2024-07-05 14:00:00,474.5061056070702
2024-07-05 15:00:00,541.2287640360714
2024-07-05 16:00:00,524.7236053157443
2024-07-05 17:00:00,568.2884424454011
2024-07-05 18:00:00,578.8088103874599
2024-07-05 19:00:00,582.1130790784495
2024-07-05 20:00:00,587.3414086315715
2024-07-05 21:00:00,604.4342783548891
2024-07-05 22:00:00,584.026954123329
2024-07-05 23:00:00,503.28121549919706
2024-07-06 00:00:00,504.6886323997431
2024-07-06 01:00:00,420.7115295396925
2024-07-06 02:00:00,455.0738205340216
2024-07-06 03:00:00,418.1340270069302
2024-07-06 04:00:00,422.6211565209229
2024-07-06 05:00:00,427.30948945285667
2024-07-06 06:00:00,483.5770735873507
2024-07-06 07:00:00,437.0257114968958
2024-07-06 08:00:00,405.8547094009707
2024-07-06 09:00:00,439.3799574055172
2024-07-06 10:00:00,412.76334925831316
2024-07-06 11:00:00,410.2049963419758
2024-07-06 12:00:00,438.1720271978422
2024-07-06 13:00:00,420.62171175542306
2024-07-06 14:00:00,472.1589464086898
2024-07-06 15:00:00,510.27970443730584
2024-07-06 16:00:00,554.0108831456872
2024-07-06 17:00:00,584.3838906299219
2024-07-06 18:00:00,555.127310077924
2024-07-06 19:00:00,613.3314533721907
2024-07-06 20:00:00,574.2262603354263
2024-07-06 21:00:00,547.0385899700108
2024-07-06 22:00:00,546.1109957364049
2024-07-06 23:00:00,511.6796200662891
2024-07-07 00:00:00,452.71730482700804
2024-07-07 01:00:00,436.6206371533595
2024-07-07 02:00:00,393.15649667258185
2024-07-07 03:00:00,411.8611250245488
2024-07-07 04:00:00,408.30251730134
2024-07-07 05:00:00,419.0682545932132
2024-07-07 06:00:00,425.57728569294477
2024-07-07 07:00:00,399.8421410075291
2024-07-07 08:00:00,434.48565354912455
2024-07-07 09:00:00,421.260047366694
2024-07-07 10:00:00,382.16107493376177
2024-07-07 11:00:00,380.82817119205936
2024-07-07 12:00:00,419.7536141414138
2024-07-07 13:00:00,415.5806536442729
2024-07-07 14:00:00,464.51902584696103
2024-07-07 15:00:00,509.4403508693956
2024-07-07 16:00:00,551.7904174037822
2024-07-07 17:00:00,594.8375648781649
2024-07-07 18:00:00,571.6445507136812
2024-07-07 19:00:00,576.560568141984
2024-07-07 20:00:00,572.0001715742846
2024-07-07 21:00:00,581.6629060245731
2024-07-07 22:00:00,572.1781681865075
2024-07-07 23:00:00,501.3732112352098
2024-07-08 00:00:00,416.5534312352606
2024-07-08 01:00:00,385.9201427477925
2024-07-08 02:00:00,403.33926554407975
2024-07-08 03:00:00,408.8454222500957
2024-07-08 04:00:00,411.8322274549055
2024-07-08 05:00:00,420.77162245961836
2024-07-08 06:00:00,413.76507338355106
2024-07-08 07:00:00,440.98679221086815
2024-07-08 08:00:00,406.4796538863726
2024-07-08 09:00:00,402.7536408104891
2024-07-08 10:00:00,429.5775107704092
2024-07-08 11:00:00,389.2871586014776
2024-07-08 12:00:00,427.7938341064
2024-07-08 13:00:00,422.0510636745253
2024-07-08 14:00:00,463.63857832009035
2024-07-08 15:00:00,541.7655221429852
2024-07-08 16:00:00,534.8350717076842
2024-07-08 17:00:00,617.0905360916805
2024-07-08 18:00:00,589.3580197474704
2024-07-08 19:00:00,574.4596711005954
2024-07-08 20:00:00,595.2650403519289
2024-07-08 21:00:00,554.3596686748236
2024-07-08 22:00:00,532.2441036573085
2024-07-08 23:00:00,517.9406660003099
2024-07-09 00:00:00,477.69906989145613
2024-07-09 01:00:00,407.55664599491485
2024-07-09 02:00:00,439.748102900928
2024-07-09 03:00:00,443.1501551604227
2024-07-09 04:00:00,448.7260351312658
2024-07-09 05:00:00,430.58826814251444
2024-07-09 06:00:00,447.26857424171396
2024-07-09 07:00:00,382.38403144051887
2024-07-09 08:00:00,413.64186902743074
2024-07-09 09:00:00,402.65989487353147
2024-07-09 10:00:00,422.38451722254786
2024-07-09 11:00:00,408.57101561606527
2024-07-09 12:00:00,416.67684316100537
2024-07-09 13:00:00,457.643497604081
2024-07-09 14:00:00,463.19303219004615
2024-07-09 15:00:00,518.2758463438042
2024-07-09 16:00:00,542.6338340150938
2024-07-09 17:00:00,577.3988384403357
2024-07-09 18:00:00,593.9869823407538
2024-07-09 19:00:00,608.9664813194632
2024-07-09 20:00:00,617.1727994429758
2024-07-09 21:00:00,608.8324526332656
2024-07-09 22:00:00,553.4716222517619
2024-07-09 23:00:00,521.790937720712
2024-07-10 00:00:00,443.5701379347423
2024-07-10 01:00:00,418.2424651516876
2024-07-10 02:00:00,438.80578929767177
2024-07-10 03:00:00,437.31937276834304
2024-07-10 04:00:00,424.232194655901
2024-07-10 05:00:00,437.727879191359
2024-07-10 06:00:00,429.8153341798764
2024-07-10 07:00:00,444.0061251651864
2024-07-10 08:00:00,425.7871831391422
2024-07-10 09:00:00,412.8860336885793
2024-07-10 10:00:00,426.71682513866045
2024-07-10 11:00:00,361.3881124829445
2024-07-10 12:00:00,427.657714727701
2024-07-10 13:00:00,347.03174349570435
2024-07-10 14:00:00,432.11815997034535
2024-07-10 15:00:00,519.0353720188197
2024-07-10 16:00:00,556.8298073589144
2024-07-10 17:00:00,552.6359970784004
2024-07-10 18:00:00,579.6246078944536
2024-07-10 19:00:00,627.4108197722826
2024-07-10 20:00:00,584.1860461005788
2024-07-10 21:00:00,620.7429789292587
2024-07-10 22:00:00,547.2408235500517
2024-07-10 23:00:00,518.1607235376254
2024-07-11 00:00:00,498.9249160884258
2024-07-11 01:00:00,422.6205423238684
2024-07-11 02:00:00,399.95312038618397
2024-07-11 03:00:00,417.8054509661142
2024-07-11 04:00:00,419.2877852761982
2024-07-11 05:00:00,392.7051669559687
2024-07-11 06:00:00,414.88335857318356
2024-07-11 07:00:00,405.15615812005126
2024-07-11 08:00:00,438.4871551437487
2024-07-11 09:00:00,420.6922374837051
2024-07-11 10:00:00,414.3440850170486
2024-07-11 11:00:00,417.87636138754846
2024-07-11 12:00:00,424.46244036812334
2024-07-11 13:00:00,432.3362839937956
2024-07-11 14:00:00,446.5931835450661
2024-07-11 15:00:00,489.16824734757455
2024-07-11 16:00:00,569.3728049216292
2024-07-11 17:00:00,567.6378352371044
2024-07-11 18:00:00,565.5298068800948
2024-07-11 19:00:00,608.8762541876621
2024-07-11 20:00:00,603.1340448526861
2024-07-11 21:00:00,545.2702675360648
2024-07-11 22:00:00,551.8688549228507
2024-07-11 23:00:00,524.7116618485675
2024-07-12 00:00:00,474.0751571525789
2024-07-12 01:00:00,432.6396296752279
2024-07-12 02:00:00,391.91461803818504
2024-07-12 03:00:00,426.62080309992393
2024-07-12 04:00:00,413.9476048105911
2024-07-12 05:00:00,410.3441968255071
2024-07-12 06:00:00,437.41111218839455
2024-07-12 07:00:00,449.5854902134846
2024-07-12 08:00:00,455.88740109200717
2024-07-12 09:00:00,446.2961574301181
2024-07-12 10:00:00,417.8053163673963
2024-07-12 11:00:00,427.05440326052684
2024-07-12 12:00:00,435.33645743568485
2024-07-12 13:00:00,422.42355898598925
2024-07-12 14:00:00,469.2027118766846
2024-07-12 15:00:00,526.4750626375236
2024-07-12 16:00:00,546.0935676930599
2024-07-12 17:00:00,561.2988339537258
2024-07-12 18:00:00,585.5771874153152
2024-07-12 19:00:00,612.6782075546748
2024-07-12 20:00:00,593.9265145560314
2024-07-12 21:00:00,582.6887722185658
2024-07-12 22:00:00,560.6808054576223
2024-07-12 23:00:00,502.5031707420478
2024-07-13 00:00:00,481.7123913910498
2024-07-13 01:00:00,427.5768520691679
2024-07-13 02:00:00,395.30373826177043
2024-07-13 03:00:00,448.8460958237249
2024-07-13 04:00:00,409.98510512486166
2024-07-13 05:00:00,386.8980931362963
2024-07-13 06:00:00,399.0991258082739
2024-07-13 07:00:00,399.5790967864336
2024-07-13 08:00:00,421.0434663731507
2024-07-13 09:00:00,414.52298988907523
2024-07-13 10:00:00,413.26336064718816
2024-07-13 11:00:00,432.3940393096496
2024-07-13 12:00:00,426.7975072238541
2024-07-13 13:00:00,426.3209574128857
2024-07-13 14:00:00,474.78399726502755
2024-07-13 15:00:00,522.3226933600448
2024-07-13 16:00:00,505.1201537780297
2024-07-13 17:00:00,568.5958076359098
2024-07-13 18:00:00,550.2624474422429
2024-07-13 19:00:00,600.7211985359559
2024-07-13 20:00:00,593.7739892875454
2024-07-13 21:00:00,596.7952181769925
2024-07-13 22:00:00,571.031908468001
2024-07-13 23:00:00,514.0555009650474
2024-07-14 00:00:00,456.58020657051566
2024-07-14 01:00:00,429.70322225091473
2024-07-14 02:00:00,409.44164725351374
2024-07-14 03:00:00,419.97214697113304
2024-07-14 04:00:00,439.72272633921534
2024-07-14 05:00:00,408.84457308021155
2024-07-14 06:00:00,436.11357278485
2024-07-14 07:00:00,433.548027373846
2024-07-14 08:00:00,400.90416365738355
2024-07-14 09:00:00,439.477882564348
2024-07-14 10:00:00,433.9713269074301
2024-07-14 11:00:00,422.03851774745317
2024-07-14 12:00:00,404.75353083944697
2024-07-14 13:00:00,402.8158796284886
2024-07-14 14:00:00,455.83417658039326
2024-07-14 15:00:00,520.8518892658392
2024-07-14 16:00:00,528.1667172655506
2024-07-14 17:00:00,584.6348176535963
2024-07-14 18:00:00,569.0315381544644
2024-07-14 19:00:00,595.9186283112231
2024-07-14 20:00:00,596.0596038235125
2024-07-14 21:00:00,624.7871755823772
2024-07-14 22:00:00,519.7329075031712
2024-07-14 23:00:00,539.4402913298027
2024-07-15 00:00:00,469.5842763981993
2024-07-15 01:00:00,428.2234383603193
2024-07-15 02:00:00,422.36695826776406
2024-07-15 03:00:00,428.89453636390465
2024-07-15 04:00:00,416.92629791275965
2024-07-15 05:00:00,449.08100362914917
2024-07-15 06:00:00,410.87057711550557
2024-07-15 07:00:00,442.644691443585
2024-07-15 08:00:00,407.11265759573956
2024-07-15 09:00:00,418.7949630719743
2024-07-15 10:00:00,398.5607489541956
2024-07-15 11:00:00,429.1004744069504
2024-07-15 12:00:00,448.9025191385307
2024-07-15 13:00:00,418.45287640358293
2024-07-15 14:00:00,462.64971414437554
2024-07-15 15:00:00,487.7076607386415
2024-07-15 16:00:00,542.6933675425324
2024-07-15 17:00:00,544.0286874867684
2024-07-15 18:00:00,575.6090889976558
2024-07-15 19:00:00,604.5357209221827
2024-07-15 20:00:00,620.2469126868602
2024-07-15 21:00:00,632.068789905789
2024-07-15 22:00:00,535.5475189121605
2024-07-15 23:00:00,538.7060031329088
2024-07-16 00:00:00,471.4624777264866
2024-07-16 01:00:00,416.9750470650725
2024-07-16 02:00:00,428.65188903452304
2024-07-16 03:00:00,421.2383296735992
2024-07-16 04:00:00,422.2079145122444
2024-07-16 05:00:00,411.8333367434666
2024-07-16 06:00:00,392.037806804023
2024-07-16 07:00:00,389.12749594955835
2024-07-16 08:00:00,433.0648976656245
2024-07-16 09:00:00,414.4659981982857
2024-07-16 10:00:00,408.0782220068767
2024-07-16 11:00:00,420.17011253446304
2024-07-16 12:00:00,435.8986450583125
2024-07-16 13:00:00,423.60727886052797
2024-07-16 14:00:00,453.46632938563437
2024-07-16 15:00:00,534.525859112979
2024-07-16 16:00:00,578.8629306732112
2024-07-16 17:00:00,585.7757057876561
2024-07-16 18:00:00,613.3399189589142
2024-07-16 19:00:00,624.8391999362763
2024-07-16 20:00:00,616.4686350601226
2024-07-16 21:00:00,588.1665562234514
2024-07-16 22:00:00,559.2461615550762
2024-07-16 23:00:00,520.3932114669301
2024-07-17 00:00:00,444.6406746275128
2024-07-17 01:00:00,434.01446313719174
2024-07-17 02:00:00,392.8837205774689
2024-07-17 03:00:00,404.1080108974989
2024-07-17 04:00:00,446.07130135616177
2024-07-17 05:00:00,436.80440325388395
2024-07-17 06:00:00,449.74796579371724
2024-07-17 07:00:00,414.56651232625416
2024-07-17 08:00:00,396.95502317446466
2024-07-17 09:00:00,415.1912560585931
2024-07-17 10:00:00,422.0406259448115
2024-07-17 11:00:00,421.5797743268002
2024-07-17 12:00:00,442.67360957513404
2024-07-17 13:00:00,412.7745914999311
2024-07-17 14:00:00,473.6281175545122
2024-07-17 15:00:00,490.2274570113079
2024-07-17 16:00:00,556.2855661744549
2024-07-17 17:00:00,575.9467436849117
2024-07-17 18:00:00,578.8703819663419
2024-07-17 19:00:00,595.2834127565029
2024-07-17 20:00:00,590.1831338017279
2024-07-17 21:00:00,570.481470094457
2024-07-17 22:00:00,582.7060454589322
2024-07-17 23:00:00,508.0310799538424
2024-07-18 00:00:00,461.7095059149069
2024-07-18 01:00:00,378.0509808477972
2024-07-18 02:00:00,402.11585296041045
2024-07-18 03:00:00,414.7385315108729
2024-07-18 04:00:00,406.28294647646715
2024-07-18 05:00:00,447.63415186755594
2024-07-18 06:00:00,416.7012444920756
2024-07-18 07:00:00,445.76888498636504
2024-07-18 08:00:00,421.2340926810074
2024-07-18 09:00:00,420.7445567284315
2024-07-18 10:00:00,418.22407104575
2024-07-18 11:00:00,420.07592503242915
2024-07-18 12:00:00,454.3759000609972
2024-07-18 13:00:00,373.6077854649756
2024-07-18 14:00:00,426.55651322968015
2024-07-18 15:00:00,499.13658337887773
2024-07-18 16:00:00,547.5697782523299
2024-07-18 17:00:00,589.6866611764792
2024-07-18 18:00:00,603.3283926925818
2024-07-18 19:00:00,592.3150817423885
2024-07-18 20:00:00,614.2475225968676
2024-07-18 21:00:00,596.4884807442536
2024-07-18 22:00:00,550.9603772390099
2024-07-18 23:00:00,529.2531514497368
2024-07-19 00:00:00,472.0403333870962
2024-07-19 01:00:00,408.7703394643423
2024-07-19 02:00:00,433.9563367800001
2024-07-19 03:00:00,422.21226245157357
2024-07-19 04:00:00,420.02679693508975
2024-07-19 05:00:00,449.45907144379146
2024-07-19 06:00:00,370.98255742919827
2024-07-19 07:00:00,391.6463165968086
2024-07-19 08:00:00,396.2585914725126
2024-07-19 09:00:00,412.7347870486239
2024-07-19 10:00:00,414.9078366046794
2024-07-19 11:00:00,389.85348704453907
2024-07-19 12:00:00,400.29683935378347
2024-07-19 13:00:00,402.7831664295286
2024-07-19 14:00:00,515.7359099599715
2024-07-19 15:00:00,546.034838954943
2024-07-19 16:00:00,539.0442322598856
2024-07-19 17:00:00,568.612906875063
2024-07-19 18:00:00,570.8825687882664
2024-07-19 19:00:00,561.8373917354946
2024-07-19 20:00:00,591.5290450038618
2024-07-19 21:00:00,555.9275330163184
2024-07-19 22:00:00,545.5822099803383
2024-07-19 23:00:00,477.9958830191305
2024-07-20 00:00:00,451.3479389522485
2024-07-20 01:00:00,422.9725419060566
2024-07-20 02:00:00,427.32419195567877
2024-07-20 03:00:00,428.3494391748403
2024-07-20 04:00:00,393.59022031685925
2024-07-20 05:00:00,437.09371460271126
2024-07-20 06:00:00,403.995766067963
2024-07-20 07:00:00,432.6571582921461
2024-07-20 08:00:00,419.7872264676361
2024-07-20 09:00:00,392.47225001844106
2024-07-20 10:00:00,413.67604590837624
2024-07-20 11:00:00,427.30727484127533
2024-07-20 12:00:00,432.259307609492
2024-07-20 13:00:00,417.18024205111163
2024-07-20 14:00:00,497.22300593047476
2024-07-20 15:00:00,530.1502154197311
2024-07-20 16:00:00,542.1461382855834
2024-07-20 17:00:00,590.8870089239379
2024-07-20 18:00:00,632.5425184357961
2024-07-20 19:00:00,639.2096920156605
2024-07-20 20:00:00,569.3066511155823
2024-07-20 21:00:00,557.3539104580559
2024-07-20 22:00:00,576.9775963482556
2024-07-20 23:00:00,488.83437898324723
2024-07-21 00:00:00,440.1366054526201
2024-07-21 01:00:00,410.27611738601905
2024-07-21 02:00:00,428.4045341894917
2024-07-21 03:00:00,417.95206586777806
2024-07-21 04:00:00,406.98872759188816
2024-07-21 05:00:00,406.51575076550984
2024-07-21 06:00:00,405.75325871174584
2024-07-21 07:00:00,402.40980742682115
2024-07-21 08:00:00,465.6326575455212
2024-07-21 09:00:00,425.95022142371107
2024-07-21 10:00:00,437.73518108809475
2024-07-21 11:00:00,410.2184506376215
2024-07-21 12:00:00,416.280866456279
2024-07-21 13:00:00,405.7289203725929
2024-07-21 14:00:00,413.5532614200697
2024-07-21 15:00:00,482.4398144630427
2024-07-21 16:00:00,511.0668470139707
2024-07-21 17:00:00,530.8888971221668
2024-07-21 18:00:00,569.9594692460703
2024-07-21 19:00:00,626.4991135876326
2024-07-21 20:00:00,592.9779253779452
2024-07-21 21:00:00,601.6958479276225
2024-07-21 22:00:00,555.4988721515961
2024-07-21 23:00:00,525.6511765143032
2024-07-22 00:00:00,448.56948821236216
2024-07-22 01:00:00,430.4790190838534
2024-07-22 02:00:00,434.5742846814869
2024-07-22 03:00:00,408.46705415532614
2024-07-22 04:00:00,431.19080741232335
2024-07-22 05:00:00,431.32375517149666
2024-07-22 06:00:00,409.0089475773983
2024-07-22 07:00:00,397.5446313545801
2024-07-22 08:00:00,396.31743336203454
2024-07-22 09:00:00,421.73011083842925
2024-07-22 10:00:00,426.5401973757863
2024-07-22 11:00:00,404.14948339084174
2024-07-22 12:00:00,420.531706826522
2024-07-22 13:00:00,431.41074072276973
2024-07-22 14:00:00,478.9512424117597
2024-07-22 15:00:00,541.0376024024498
2024-07-22 16:00:00,572.8188372575394
2024-07-22 17:00:00,555.858744026068
2024-07-22 18:00:00,627.5383729227927
2024-07-22 19:00:00,589.3804699088857
2024-07-22 20:00:00,614.7641049811209
2024-07-22 21:00:00,577.2443052022207
2024-07-22 22:00:00,539.0362330444392
2024-07-22 23:00:00,473.84606280450134
2024-07-23 00:00:00,463.1561379141267
2024-07-23 01:00:00,388.8123352938878
2024-07-23 02:00:00,439.34598471685547
2024-07-23 03:00:00,450.33585314278497
2024-07-23 04:00:00,404.0617802140662
2024-07-23 05:00:00,426.0394148503854
2024-07-23 06:00:00,405.4921695598405
2024-07-23 07:00:00,407.4303053972642
2024-07-23 08:00:00,435.48989407730744
2024-07-23 09:00:00,419.2292347631317
2024-07-23 10:00:00,454.7929608386202
2024-07-23 11:00:00,410.3553504259416
2024-07-23 12:00:00,439.9867266494898
2024-07-23 13:00:00,421.9482682591556
2024-07-23 14:00:00,482.5029883133384
2024-07-23 15:00:00,501.05684685340105
2024-07-23 16:00:00,546.2880438625469
2024-07-23 17:00:00,573.5745950952203
2024-07-23 18:00:00,577.1455064351165
2024-07-23 19:00:00,613.241630691635
2024-07-23 20:00:00,606.8716288435996
2024-07-23 21:00:00,587.7556665793103
2024-07-23 22:00:00,578.0185336919315
2024-07-23 23:00:00,538.9868960247261
2024-07-24 00:00:00,459.08853432147095
2024-07-24 01:00:00,427.4610463686836
2024-07-24 02:00:00,407.5279862148357
2024-07-24 03:00:00,420.4671063222911
2024-07-24 04:00:00,408.0050110176227
2024-07-24 05:00:00,452.401406182721
2024-07-24 06:00:00,427.2739630068593
2024-07-24 07:00:00,415.63941743791156
2024-07-24 08:00:00,443.8723714371275
2024-07-24 09:00:00,376.5876918040918
2024-07-24 10:00:00,379.7179481026942
2024-07-24 11:00:00,435.9167731043955
2024-07-24 12:00:00,421.20936896234736
2024-07-24 13:00:00,425.0089260052152
2024-07-24 14:00:00,440.0595060520827
2024-07-24 15:00:00,509.5353257829927
2024-07-24 16:00:00,587.3494088216054
2024-07-24 17:00:00,592.3685650771163
2024-07-24 18:00:00,597.2607796348885
2024-07-24 19:00:00,591.2189217979012
2024-07-24 20:00:00,585.9751916946444
2024-07-24 21:00:00,533.3006148971986
2024-07-24 22:00:00,552.4320290320018
2024-07-24 23:00:00,526.909662169637
2024-07-25 00:00:00,435.0750415750414
2024-07-25 01:00:00,406.7716621538637
2024-07-25 02:00:00,396.85070735533156
2024-07-25 03:00:00,400.6929761038247
2024-07-25 04:00:00,421.069632536438
2024-07-25 05:00:00,378.3119569002305
2024-07-25 06:00:00,432.2854087671413
2024-07-25 07:00:00,435.0771013986736
2024-07-25 08:00:00,414.97794823926176
2024-07-25 09:00:00,370.3858298003092
2024-07-25 10:00:00,400.0716274799522
2024-07-25 11:00:00,444.6580386820539
2024-07-25 12:00:00,364.44011438542856
2024-07-25 13:00:00,413.0495317561296
2024-07-25 14:00:00,442.9874125491085
2024-07-25 15:00:00,526.0914060316967
2024-07-25 16:00:00,533.7769415707094
2024-07-25 17:00:00,583.9636530959112
2024-07-25 18:00:00,605.1758571154141
2024-07-25 19:00:00,636.7245167946004
2024-07-25 20:00:00,589.8078098585249
2024-07-25 21:00:00,583.4054600736512
2024-07-25 22:00:00,517.5781110310298
2024-07-25 23:00:00,533.8082712658749
2024-07-26 00:00:00,451.37725115702636
2024-07-26 01:00:00,408.7849167182451
2024-07-26 02:00:00,419.5550441030158
2024-07-26 03:00:00,388.742313093203
2024-07-26 04:00:00,424.57540057857875
2024-07-26 05:00:00,439.34932545850023
2024-07-26 06:00:00,425.8586764699458
2024-07-26 07:00:00,388.2220487164255
2024-07-26 08:00:00,417.5238141134068
2024-07-26 09:00:00,434.8405780595898
2024-07-26 10:00:00,382.44022468068187
2024-07-26 11:00:00,398.5046797236457
2024-07-26 12:00:00,437.5308720816304
2024-07-26 13:00:00,425.40190868394575
2024-07-26 14:00:00,474.8268597609888
2024-07-26 15:00:00,547.1898961524662
2024-07-26 16:00:00,556.6502761837027
2024-07-26 17:00:00,589.0423328898626
2024-07-26 18:00:00,648.0815592763988
2024-07-26 19:00:00,595.7239088381901
2024-07-26 20:00:00,577.9089934596624
2024-07-26 21:00:00,584.4405006461416
2024-07-26 22:00:00,556.0590412013564
2024-07-26 23:00:00,499.4656921610758
2024-07-27 00:00:00,445.9394877273567
2024-07-27 01:00:00,466.19688844180155
2024-07-27 02:00:00,426.53686940776043
2024-07-27 03:00:00,405.3542923719585
2024-07-27 04:00:00,438.318606045592
2024-07-27 05:00:00,417.8170969687733
2024-07-27 06:00:00,414.94237107364336
2024-07-27 07:00:00,431.24545743828986
2024-07-27 08:00:00,394.1623546353662
2024-07-27 09:00:00,427.05254407834343
2024-07-27 10:00:00,458.259096154635
2024-07-27 11:00:00,429.3235532439462
2024-07-27 12:00:00,412.4757579243307
2024-07-27 13:00:00,409.85789439143514
2024-07-27 14:00:00,458.38062865155155
2024-07-27 15:00:00,504.92074643904436
2024-07-27 16:00:00,539.7230899584131
2024-07-27 17:00:00,594.2108015026903
2024-07-27 18:00:00,559.2024666678527
2024-07-27 19:00:00,617.2400010082426
2024-07-27 20:00:00,586.2729182291811
2024-07-27 21:00:00,583.4235283951064
2024-07-27 22:00:00,524.7394624095613
2024-07-27 23:00:00,536.5726213369887
2024-07-28 00:00:00,491.5001273218911
2024-07-28 01:00:00,439.19181051500146
2024-07-28 02:00:00,389.7049044841292
2024-07-28 03:00:00,436.58242142132104
2024-07-28 04:00:00,428.0971017527142
2024-07-28 05:00:00,387.8945750573487
2024-07-28 06:00:00,419.5140523245837
2024-07-28 07:00:00,427.2906897806653
2024-07-28 08:00:00,431.121505476463
2024-07-28 09:00:00,423.5452273389771
2024-07-28 10:00:00,425.82462833694757
2024-07-28 11:00:00,449.4722278450619
2024-07-28 12:00:00,444.5206781982136
2024-07-28 13:00:00,362.6589009243451
2024-07-28 14:00:00,460.2386570217001
2024-07-28 15:00:00,506.706979449121
2024-07-28 16:00:00,512.2372491590392
2024-07-28 17:00:00,577.7682338458452
