timestamp,load_kwh
2024-07-13 16:00:00,116.02003370314182
2024-07-13 17:00:00,111.53496167636422
2024-07-13 18:00:00,111.98136093881534
2024-07-13 19:00:00,88.28506980681841
2024-07-13 20:00:00,80.9349571574539
2024-07-13 21:00:00,79.819597035094
2024-07-13 22:00:00,71.91529458366635
2024-07-13 23:00:00,69.14657504598591
2024-07-14 00:00:00,74.03975447312922
2024-07-14 01:00:00,69.14622434526862
2024-07-14 02:00:00,70.60495566298897
2024-07-14 03:00:00,66.38785892424484
2024-07-14 04:00:00,67.74954680947202
2024-07-14 05:00:00,64.88466066262396
2024-07-14 06:00:00,71.2109397547307
2024-07-14 07:00:00,63.08136141331926
2024-07-14 08:00:00,96.68381378406625
2024-07-14 09:00:00,93.03505853435566
2024-07-14 10:00:00,98.14217660050245
2024-07-14 11:00:00,102.38918722254893
2024-07-14 12:00:00,111.82742309117552
2024-07-14 13:00:00,112.40030766846724
2024-07-14 14:00:00,107.34042062645022
2024-07-14 15:00:00,115.23225669313578
2024-07-14 16:00:00,111.85497302776943
2024-07-14 17:00:00,113.53978168263049
2024-07-14 18:00:00,118.90267820993758
2024-07-14 19:00:00,85.80065436756368
2024-07-14 20:00:00,76.12901089282971
2024-07-14 21:00:00,69.52198839065522
2024-07-14 22:00:00,67.62293284828598
2024-07-14 23:00:00,62.937899439820775
2024-07-15 00:00:00,86.6442986130171
2024-07-15 01:00:00,91.56004735775622
2024-07-15 02:00:00,95.77656018053348
2024-07-15 03:00:00,93.0438073611222
2024-07-15 04:00:00,78.5435524570095
2024-07-15 05:00:00,91.5218336451513
2024-07-15 06:00:00,90.3601678661629
2024-07-15 07:00:00,92.06945142686347
2024-07-15 08:00:00,133.08104840825604
2024-07-15 09:00:00,114.68380861597629
2024-07-15 10:00:00,122.04448287404448
2024-07-15 11:00:00,135.71910296704237
2024-07-15 12:00:00,132.09202800273027
2024-07-15 13:00:00,153.59294867586397
2024-07-15 14:00:00,152.82254517703646
2024-07-15 15:00:00,158.21069471788906
2024-07-15 16:00:00,152.14528169239102
2024-07-15 17:00:00,158.04659323850308
2024-07-15 18:00:00,156.32311989347835
2024-07-15 19:00:00,112.37759353628226
2024-07-15 20:00:00,106.17200446349348
2024-07-15 21:00:00,99.11628754948426
2024-07-15 22:00:00,85.68327367630309
2024-07-15 23:00:00,89.26235659879823
2024-07-16 00:00:00,89.23738733773821
2024-07-16 01:00:00,91.91696932176748
2024-07-16 02:00:00,94.99912123455147
2024-07-16 03:00:00,84.70731959010796
2024-07-16 04:00:00,89.37495484840211
2024-07-16 05:00:00,97.40727773829487
2024-07-16 06:00:00,86.28205885593718
2024-07-16 07:00:00,85.8887499135484
2024-07-16 08:00:00,126.01153095915596
2024-07-16 09:00:00,129.2219259524266
2024-07-16 10:00:00,125.0571302778033
2024-07-16 11:00:00,139.40937430526054
2024-07-16 12:00:00,144.28396991283265
2024-07-16 13:00:00,150.42230377004674
2024-07-16 14:00:00,153.75134462015362
2024-07-16 15:00:00,165.61604029040245
2024-07-16 16:00:00,153.9741915556698
2024-07-16 17:00:00,143.96016332833946
2024-07-16 18:00:00,159.00203392111888
2024-07-16 19:00:00,108.9247062808123
2024-07-16 20:00:00,105.53940222171516
2024-07-16 21:00:00,104.31232477737827
2024-07-16 22:00:00,81.98870229470538
2024-07-16 23:00:00,83.7417639294693
2024-07-17 00:00:00,81.99361031440573
2024-07-17 01:00:00,86.02931854987288
2024-07-17 02:00:00,92.19818303008496
2024-07-17 03:00:00,92.62093921406385
2024-07-17 04:00:00,91.38137089664276
2024-07-17 05:00:00,82.93617058053817
2024-07-17 06:00:00,78.44948281683678
2024-07-17 07:00:00,90.27176792695191
2024-07-17 08:00:00,122.64111983180833
2024-07-17 09:00:00,127.29692885858306
2024-07-17 10:00:00,128.50976813110634
2024-07-17 11:00:00,133.455778513369
2024-07-17 12:00:00,143.80066542687928
2024-07-17 13:00:00,147.35926030617176
2024-07-17 14:00:00,153.6310856415405
2024-07-17 15:00:00,150.45440847432263
2024-07-17 16:00:00,154.1019429308427
2024-07-17 17:00:00,154.96165527195683
2024-07-17 18:00:00,155.08340449062027
2024-07-17 19:00:00,109.24449757447357
2024-07-17 20:00:00,107.60583627866056
2024-07-17 21:00:00,96.43537739349873
2024-07-17 22:00:00,89.41228916335935
2024-07-17 23:00:00,94.14759521012036
2024-07-18 00:00:00,80.03469814472922
2024-07-18 01:00:00,83.51763835962619
2024-07-18 02:00:00,82.58907301278589
2024-07-18 03:00:00,78.33191940075848
2024-07-18 04:00:00,86.60867779922411
2024-07-18 05:00:00,93.7471694986387
2024-07-18 06:00:00,88.57557966808713
2024-07-18 07:00:00,90.98895040970926
2024-07-18 08:00:00,130.44608748355395
2024-07-18 09:00:00,131.63843066133845
2024-07-18 10:00:00,124.6543103263693
2024-07-18 11:00:00,139.5325008009226
2024-07-18 12:00:00,140.46063329217054
2024-07-18 13:00:00,142.02621231645912
2024-07-18 14:00:00,148.0087603525395
2024-07-18 15:00:00,146.57509222584696
2024-07-18 16:00:00,150.55933073133173
2024-07-18 17:00:00,152.1876913482999
2024-07-18 18:00:00,154.99868721042617
2024-07-18 19:00:00,119.81705259142635
2024-07-18 20:00:00,98.0890924231148
2024-07-18 21:00:00,99.72870869437521
2024-07-18 22:00:00,84.79728030421232
2024-07-18 23:00:00,92.37348544231601
2024-07-19 00:00:00,89.34456674656137
2024-07-19 01:00:00,80.84547087076234
2024-07-19 02:00:00,94.64148495784242
2024-07-19 03:00:00,86.97499643595634
2024-07-19 04:00:00,87.33049880813223
2024-07-19 05:00:00,84.65123794355155
2024-07-19 06:00:00,86.72858361656222
2024-07-19 07:00:00,92.13945220347459
2024-07-19 08:00:00,124.05377829531797
2024-07-19 09:00:00,126.64331001141241
2024-07-19 10:00:00,126.80960926964421
2024-07-19 11:00:00,139.36787963071646
2024-07-19 12:00:00,138.2860692456781
2024-07-19 13:00:00,138.82891435136776
2024-07-19 14:00:00,156.3168741963931
2024-07-19 15:00:00,152.32033392818576
2024-07-19 16:00:00,160.57296222288687
2024-07-19 17:00:00,155.89466035458437
2024-07-19 18:00:00,150.32507446251643
2024-07-19 19:00:00,112.9570829058279
2024-07-19 20:00:00,114.75506280063149
2024-07-19 21:00:00,108.14947399834439
2024-07-19 22:00:00,90.34690567566389
2024-07-19 23:00:00,90.80095296658537
2024-07-20 00:00:00,71.53590059049894
2024-07-20 01:00:00,64.32877112712245
2024-07-20 02:00:00,68.74901389731846
2024-07-20 03:00:00,67.40301432017304
2024-07-20 04:00:00,68.67715579296582
2024-07-20 05:00:00,64.37486697768973
2024-07-20 06:00:00,61.539121900091374
2024-07-20 07:00:00,59.726312115032655
2024-07-20 08:00:00,89.55980957628897
2024-07-20 09:00:00,92.0299676814775
2024-07-20 10:00:00,92.65053155006714
2024-07-20 11:00:00,106.8380453739174
2024-07-20 12:00:00,109.14747513715237
2024-07-20 13:00:00,106.05206089041621
2024-07-20 14:00:00,114.53947828184096
2024-07-20 15:00:00,113.9567877051903
2024-07-20 16:00:00,115.18363560734966
2024-07-20 17:00:00,116.1783022768117
2024-07-20 18:00:00,115.5574632738076
2024-07-20 19:00:00,82.13768326213227
2024-07-20 20:00:00,82.73944324775384
2024-07-20 21:00:00,69.0411601667727
2024-07-20 22:00:00,67.52377148385851
2024-07-20 23:00:00,77.24127647473438
2024-07-21 00:00:00,68.33654903484478
2024-07-21 01:00:00,72.87455439977316
2024-07-21 02:00:00,67.84320066814954
2024-07-21 03:00:00,69.67791410748674
2024-07-21 04:00:00,67.28706302102741
2024-07-21 05:00:00,66.86097157063423
2024-07-21 06:00:00,64.57694101227968
2024-07-21 07:00:00,69.11363009609082
2024-07-21 08:00:00,90.55673554055338
2024-07-21 09:00:00,96.24594463617535
2024-07-21 10:00:00,97.81982626667217
2024-07-21 11:00:00,100.94792129194633
2024-07-21 12:00:00,103.92656724916615
2024-07-21 13:00:00,111.36227349910493
2024-07-21 14:00:00,112.07804762685083
2024-07-21 15:00:00,118.99163281199833
2024-07-21 16:00:00,109.3822271841933
2024-07-21 17:00:00,114.22480346105911
2024-07-21 18:00:00,105.77002660343487
2024-07-21 19:00:00,77.8034244633453
2024-07-21 20:00:00,83.86448336180216
2024-07-21 21:00:00,76.68037219720054
2024-07-21 22:00:00,64.80194912518203
2024-07-21 23:00:00,61.86561203984663
2024-07-22 00:00:00,75.17735581079174
2024-07-22 01:00:00,87.28252246033682
2024-07-22 02:00:00,102.10207506123702
2024-07-22 03:00:00,92.17442135731824
2024-07-22 04:00:00,87.20213856975255
2024-07-22 05:00:00,92.32540104750153
2024-07-22 06:00:00,82.19520823502779
2024-07-22 07:00:00,88.51338318651182
2024-07-22 08:00:00,125.4973873650787
2024-07-22 09:00:00,124.56949674089476
2024-07-22 10:00:00,128.9540306084504
2024-07-22 11:00:00,134.48779748425588
2024-07-22 12:00:00,143.34163009053998
2024-07-22 13:00:00,142.77134202444262
2024-07-22 14:00:00,155.4698391555859
2024-07-22 15:00:00,162.122459526792
2024-07-22 16:00:00,150.14925240174293
2024-07-22 17:00:00,149.53929651009923
2024-07-22 18:00:00,157.65968379513433
2024-07-22 19:00:00,110.25648350212113
2024-07-22 20:00:00,112.01910696033278
2024-07-22 21:00:00,95.5518927936147
2024-07-22 22:00:00,97.27522788135356
2024-07-22 23:00:00,90.65742908402726
2024-07-23 00:00:00,91.29114411661348
2024-07-23 01:00:00,97.82359010834952
2024-07-23 02:00:00,88.19114761277915
2024-07-23 03:00:00,85.2943895203752
2024-07-23 04:00:00,87.75717895985822
2024-07-23 05:00:00,92.2616697532157
2024-07-23 06:00:00,82.17120463909743
2024-07-23 07:00:00,93.18735451325561
2024-07-23 08:00:00,122.30614341191128
2024-07-23 09:00:00,130.73906330366782
2024-07-23 10:00:00,113.02869847549763
2024-07-23 11:00:00,128.83174247755477
2024-07-23 12:00:00,131.5676592438295
2024-07-23 13:00:00,142.08205610377667
2024-07-23 14:00:00,152.2190916190779
2024-07-23 15:00:00,153.08164166142325
2024-07-23 16:00:00,153.73311215525993
2024-07-23 17:00:00,153.18185043177172
2024-07-23 18:00:00,151.99770331663288
2024-07-23 19:00:00,106.17052322588088
2024-07-23 20:00:00,108.53424820449526
2024-07-23 21:00:00,101.07790120500304
2024-07-23 22:00:00,91.92518968828051
2024-07-23 23:00:00,92.78266721375631
2024-07-24 00:00:00,91.4820900040433
2024-07-24 01:00:00,100.17536651365533
2024-07-24 02:00:00,89.56452914473745
2024-07-24 03:00:00,88.46458390832711
2024-07-24 04:00:00,86.23236209821312
2024-07-24 05:00:00,84.83868664711082
2024-07-24 06:00:00,83.77764106199463
2024-07-24 07:00:00,85.55601343384541
2024-07-24 08:00:00,124.64659809173965
2024-07-24 09:00:00,126.67147564248857
2024-07-24 10:00:00,125.25571029276081
2024-07-24 11:00:00,128.93689496592705
2024-07-24 12:00:00,144.50092282009982
2024-07-24 13:00:00,149.91026679710117
2024-07-24 14:00:00,150.1825205764231
2024-07-24 15:00:00,150.7131940653485
2024-07-24 16:00:00,157.742139604149
2024-07-24 17:00:00,154.91764272610257
2024-07-24 18:00:00,143.74012581645792
2024-07-24 19:00:00,110.8733021556744
2024-07-24 20:00:00,106.31017906037191
2024-07-24 21:00:00,93.26609742063685
2024-07-24 22:00:00,90.94921696418722
2024-07-24 23:00:00,82.72588757371105
2024-07-25 00:00:00,96.68093050006085
2024-07-25 01:00:00,96.23974992529716
2024-07-25 02:00:00,88.73741332848518
2024-07-25 03:00:00,91.81727168919537
2024-07-25 04:00:00,77.95039017100062
2024-07-25 05:00:00,84.21826169867333
2024-07-25 06:00:00,88.53110539923935
2024-07-25 07:00:00,84.6393348928657
2024-07-25 08:00:00,128.5719824131533
2024-07-25 09:00:00,134.98648265373998
2024-07-25 10:00:00,119.1169264028535
2024-07-25 11:00:00,128.57725433264966
2024-07-25 12:00:00,141.17724184154966
2024-07-25 13:00:00,154.26878417809453
2024-07-25 14:00:00,144.86889055083364
2024-07-25 15:00:00,155.22295540020676
2024-07-25 16:00:00,164.10649425406555
2024-07-25 17:00:00,145.7189790477757
2024-07-25 18:00:00,144.575416079304
2024-07-25 19:00:00,109.09517040329223
2024-07-25 20:00:00,102.39705793572294
2024-07-25 21:00:00,101.82757779184385
2024-07-25 22:00:00,91.2082985991042
2024-07-25 23:00:00,81.12518970178935
2024-07-26 00:00:00,92.57705201450405
2024-07-26 01:00:00,87.11230556322175
2024-07-26 02:00:00,96.3722360847062
2024-07-26 03:00:00,86.8620623178154
2024-07-26 04:00:00,86.81692358448882
2024-07-26 05:00:00,92.70565805402266
2024-07-26 06:00:00,93.81463241168468
2024-07-26 07:00:00,92.24049681968101
2024-07-26 08:00:00,116.57201341307596
2024-07-26 09:00:00,127.69017219964125
2024-07-26 10:00:00,119.82845974162801
2024-07-26 11:00:00,133.94095191101692
2024-07-26 12:00:00,132.8813278230047
2024-07-26 13:00:00,148.44481417331176
2024-07-26 14:00:00,146.9477675919963
2024-07-26 15:00:00,147.56460153736944
2024-07-26 16:00:00,158.569100682412
2024-07-26 17:00:00,155.1859973970558
2024-07-26 18:00:00,147.91087810656867
2024-07-26 19:00:00,118.46909768070175
2024-07-26 20:00:00,102.79673789215128
2024-07-26 21:00:00,97.9251097229303
2024-07-26 22:00:00,91.34456723839301
2024-07-26 23:00:00,86.90167032935693
2024-07-27 00:00:00,69.26676110024974
2024-07-27 01:00:00,65.49955369813229
2024-07-27 02:00:00,65.95635629168922
2024-07-27 03:00:00,72.60990989926253
2024-07-27 04:00:00,63.59780230307838
2024-07-27 05:00:00,58.45207375901441
2024-07-27 06:00:00,73.54101373129461
2024-07-27 07:00:00,77.05997982227626
2024-07-27 08:00:00,92.230240254565
2024-07-27 09:00:00,86.4868573476743
2024-07-27 10:00:00,92.58568508926521
2024-07-27 11:00:00,98.5000924529042
2024-07-27 12:00:00,104.28778559616654
2024-07-27 13:00:00,105.48469741949039
2024-07-27 14:00:00,115.40892586943667
2024-07-27 15:00:00,117.45023374882686
2024-07-27 16:00:00,110.64597892567761
2024-07-27 17:00:00,118.10531883535987
2024-07-27 18:00:00,120.93314026744696
2024-07-27 19:00:00,84.0547538233363
2024-07-27 20:00:00,77.4850306422431
2024-07-27 21:00:00,72.79091646077852
2024-07-27 22:00:00,69.80721287613211
2024-07-27 23:00:00,61.009981479347935
2024-07-28 00:00:00,68.11646513616489
2024-07-28 01:00:00,66.03576018951446
2024-07-28 02:00:00,74.42934379858517
2024-07-28 03:00:00,66.84685224823141
2024-07-28 04:00:00,73.7545785416982
2024-07-28 05:00:00,63.360972383317474
2024-07-28 06:00:00,69.70222187551047
2024-07-28 07:00:00,68.69775098921711
2024-07-28 08:00:00,90.49107282050707
2024-07-28 09:00:00,94.41523542988853
2024-07-28 10:00:00,98.2969456381185
2024-07-28 11:00:00,98.35920962373196
2024-07-28 12:00:00,98.6551400656134
2024-07-28 13:00:00,109.5940419774069
2024-07-28 14:00:00,109.85148497967796
2024-07-28 15:00:00,114.19955257151447
2024-07-28 16:00:00,115.9440458636808
2024-07-28 17:00:00,109.08713528144584
